#  RA   Dec   redshift   u    g   r   i   z
34.42290382 -4.003281684 0.67 25.0534 23.9653 22.7977 21.7321 21.4094
34.3304817 -4.002829895 0.62 27.1333 24.6725 23.3855 22.1363 21.6366
34.14537757 -4.002228538 0.59 26.7502 24.7027 23.3172 22.3381 21.6594
34.13788078 -4.00250689 0.59 99.0 24.0211 22.5167 21.3903 20.9785
34.22516567 -4.003801873 0.67 26.0986 23.864 22.2173 20.8693 20.5345
34.19346331 -4.003232038 0.53 24.3382 22.9447 21.4452 20.714 20.2294
34.28959868 -4.000592459 1.18 26.3962 26.0994 23.746 22.4101 21.5062
34.78342532 -4.001153169 0.67 26.7299 24.5239 22.8737 21.628 21.1714
34.92596066 -4.000829594 0.23 23.7017 22.3233 21.4073 20.9216 20.6878
34.33421625 -4.000719933 0.81 24.9764 24.0948 22.6723 21.4833 20.9128
34.74646272 -4.001157007 0.64 25.7843 24.0589 22.5712 21.5475 20.9297
34.16365345 -3.998787419 0.48 24.3923 22.7999 21.3274 20.6413 20.1708
34.86979854 -3.997511981 0.74 99.0 24.9488 23.2849 21.8871 21.2635
34.11342038 -3.997186088 0.56 25.1352 23.6075 22.2107 21.2427 20.9197
34.68131975 -3.998963996 0.48 23.917 22.3207 20.8533 20.1418 19.7164
34.91436753 -3.996388097 0.59 99.0 24.5719 23.0385 21.9388 21.4235
34.4336306 -3.99642224 0.64 99.0 24.1992 22.6686 21.4531 20.9048
34.9032163 -3.996226612 0.73 25.2146 24.235 23.0619 21.873 21.4928
34.83150802 -3.996256732 0.6 26.1426 23.62 22.0446 20.8654 20.4211
34.18433272 -3.994537173 0.7 26.6511 25.032 23.34 22.1767 21.7198
34.114777 -3.993589503 0.49 26.7018 24.4669 23.2006 22.1819 22.0785
34.47461603 -3.993480606 0.77 27.1577 25.3286 23.6948 22.2279 21.3738
34.88597248 -3.992565481 0.78 26.9889 25.5606 23.7733 22.3615 21.96
34.09788459 -3.992760057 0.69 25.713 24.7328 23.1791 22.1124 21.7651
34.89040439 -3.992866417 0.24 24.1425 22.7598 21.8462 21.3402 21.1168
34.11325289 -3.991055068 0.54 99.0 24.8297 23.3228 22.3268 21.91
34.97507833 -3.991251526 0.8 26.3696 25.2211 23.6434 22.3904 21.7929
34.9424139 -3.989788159 0.19 24.8996 23.4599 22.6033 22.1235 22.1191
34.11788043 -3.989749027 0.29 24.6251 23.3482 22.2942 21.8407 21.6454
34.25745767 -3.990790397 0.31 24.2735 22.4652 21.1845 20.5694 20.2945
34.16944553 -3.989843445 0.35 25.184 23.9056 22.8161 22.2203 21.988
34.4872455 -3.989519518 0.55 24.8603 23.3984 21.9825 21.0735 20.7416
34.11016413 -3.988880183 0.56 27.2807 24.5229 23.0202 21.9099 21.5258
34.12490632 -3.989277132 0.27 25.2554 23.6474 22.5344 22.0663 21.6255
34.61040964 -3.988361988 0.33 24.7167 23.3549 22.3623 21.7549 21.4081
34.02455114 -3.987687968 0.56 99.0 24.8476 23.3479 22.3146 21.8633
34.35397424 -3.986145698 0.79 99.0 25.7651 23.8806 22.4912 21.8036
34.72507884 -3.986915076 0.72 99.0 24.659 23.1225 21.6829 21.0918
34.43064126 -3.984881334 0.76 27.279 25.1756 23.4595 21.9953 21.3731
34.69857193 -3.984232922 0.55 99.0 24.4457 23.09 21.9593 21.6451
34.32289818 -3.983380248 0.71 25.7363 24.596 23.2344 22.0352 21.6456
34.51331663 -3.983085714 0.59 25.2513 24.0016 22.7433 21.8277 21.4564
34.58241318 -3.982471317 0.65 27.0283 24.9554 23.5806 22.2251 21.9352
34.11601021 -3.98233353 0.37 25.0179 23.5671 22.4136 21.8521 21.4345
34.63286123 -3.983182312 0.68 25.8363 23.8491 22.2824 20.9137 20.5078
34.63990163 -3.981598953 0.75 26.3428 25.2471 23.7758 22.479 22.0985
34.73635219 -3.981313544 0.34 24.7988 23.2061 21.9808 21.3751 21.0809
34.53065784 -3.980633091 0.75 27.0651 24.8133 23.1778 21.7926 21.0371
34.63551849 -3.979724782 0.63 26.7685 24.8715 23.4745 22.3273 21.8709
34.95093625 -3.979009375 0.79 26.2954 25.0721 23.4905 22.1875 21.5866
34.10769769 -3.978608467 0.66 27.247 24.7202 23.1588 21.8119 21.4179
34.16099648 -3.978263197 1.11 26.1152 25.4753 23.7052 22.42 21.4648
34.41211927 -3.978640076 0.78 27.2941 24.9566 23.0473 21.702 21.0893
34.83497748 -3.978581522 0.38 23.3861 22.1563 21.0368 20.5009 20.0911
34.3314037 -3.977258172 0.34 26.5285 23.9356 22.9369 22.267 21.923
34.39263222 -3.976948206 0.33 25.5536 23.6063 22.2346 21.5685 21.4503
34.7115258 -3.977229519 0.74 25.8814 24.3888 22.9561 21.5067 21.0324
34.36529877 -3.976740388 0.51 24.7683 23.0448 21.5481 20.7029 20.4358
34.63496007 -3.974917023 0.61 99.0 25.111 23.7023 22.4164 22.0743
34.83265105 -3.975426543 0.31 24.5291 22.8468 21.689 21.0842 20.8172
34.10330484 -3.975007894 0.69 26.1363 24.2064 22.6314 21.3015 20.8725
34.50020258 -3.973148478 0.61 27.3356 24.8465 23.1634 21.9189 21.7163
34.97392987 -3.972519715 0.75 27.0157 25.2375 23.7508 22.4941 21.776
34.5465106 -3.971205575 0.29 25.0465 23.6203 22.544 22.0171 21.8207
34.43603362 -3.971786985 0.65 27.0693 24.799 23.029 21.7376 21.5268
34.6570591 -3.971426285 0.77 99.0 25.1248 23.3868 22.1339 21.3191
34.92875678 -3.970170632 0.78 26.0308 24.7027 23.1113 21.7461 21.1906
34.73842874 -3.969764923 1.08 25.0784 24.7114 23.4916 22.4329 21.4218
34.63201582 -3.968594565 0.82 26.0249 24.7966 23.1135 21.905 21.2093
34.54563328 -3.968382613 0.68 26.7144 25.3233 23.6598 22.4454 22.1277
34.40187453 -3.969256743 0.75 25.2297 24.0042 22.4602 21.1614 20.7202
34.12399144 -3.966994732 0.57 25.7361 24.5214 23.1065 22.1709 21.9868
34.18901787 -3.966366878 0.73 26.5217 25.0972 -99.0 22.1165 21.7614
34.39025561 -3.9665131 0.46 25.5353 23.7092 22.3169 21.478 21.2794
34.42833765 -3.964473406 0.64 25.4013 24.1015 23.0979 22.1537 21.7307
34.30670226 -3.963524093 0.77 25.8801 24.9416 23.4006 22.1348 21.7875
34.96842461 -3.963068097 0.63 25.096 23.6482 22.7144 21.7919 21.2175
34.16228376 -3.961013857 0.73 26.7959 25.2786 23.7261 22.4216 21.9334
34.35042609 -3.961540972 0.55 27.1494 24.3581 22.7839 21.7096 21.3784
34.65693059 -3.961587438 0.61 24.4959 23.027 21.7835 20.7895 20.2709
34.11894261 -3.96042341 0.57 99.0 24.81 23.3172 22.1497 21.8861
34.41398181 -3.960368328 0.49 99.0 24.4074 22.8838 21.9876 21.7222
34.63060923 -3.959640216 0.77 27.1199 25.101 23.3015 22.025 21.2921
34.55698506 -3.961133451 0.72 24.5509 23.4112 22.4396 21.1916 20.8447
34.71354236 -3.96078083 0.19 22.9905 21.5369 20.6824 20.2342 19.8819
34.26277283 -3.959229035 0.73 26.4435 24.7371 23.2354 21.973 21.3647
34.58448578 -3.957415893 0.78 27.1898 25.1911 23.4278 22.0691 21.252
34.62466058 -3.957932348 0.48 25.8023 24.0964 22.9156 21.8591 21.9531
34.44040798 -3.957113081 0.39 24.3733 22.9688 21.7008 21.1086 20.8061
34.49797993 -3.955576774 0.63 27.0356 24.5788 23.0413 21.8216 21.3465
34.43414376 -3.955456188 0.71 25.8332 24.3795 22.964 21.6908 21.1989
34.29975414 -3.954260821 0.64 27.2972 25.1776 23.4546 22.3346 21.9066
34.87793319 -3.954973468 0.29 24.0393 22.3457 -99.0 20.5477 20.3053
34.77753957 -3.952476607 0.64 25.4867 23.9165 22.7492 21.4863 21.2083
34.34881723 -3.952370362 0.96 24.2404 23.6835 22.6071 21.5049 20.7561
34.72180119 -3.952993835 0.7 26.9242 23.769 22.1904 20.8254 20.2461
34.84900977 -3.951207739 0.59 24.4359 23.2751 22.0011 21.1073 20.7647
34.27450487 -3.949692459 0.45 25.5269 23.5922 22.0952 21.4251 21.0367
34.19755792 -3.950442678 0.78 24.323 23.3065 22.3303 21.1308 20.5729
34.40538768 -3.949236397 0.51 99.0 24.4821 23.0449 22.1978 21.6681
34.11242345 -3.948572886 0.43 24.6037 23.0867 21.6991 21.1018 20.7302
34.40009228 -3.948711289 0.54 26.7558 23.5724 22.0506 21.1757 20.6595
34.26321077 -3.949732455 0.66 23.9884 22.9164 21.697 20.7157 20.2987
34.76645091 -3.947350065 0.64 26.167 24.0521 22.4943 21.2789 20.8904
34.75702668 -3.947294907 0.3 25.7689 23.7878 22.6319 22.078 21.9804
34.09793051 -3.945898132 0.22 24.3603 22.8097 21.7781 21.2675 21.0936
34.04599545 -3.945885862 0.82 25.3798 24.3048 22.9145 21.7305 21.027
34.64308036 -3.945373113 0.63 27.1119 24.1628 22.5314 21.3246 20.9089
34.45803412 -3.944304436 0.93 26.0313 25.3899 23.513 22.2227 21.6089
34.13001295 -3.944029588 0.31 24.7658 23.3149 22.0513 21.5532 21.3832
34.39286517 -3.94529184 0.56 25.0211 22.8027 21.3046 20.322 19.937
34.78010754 -3.943289035 0.25 24.1146 22.794 21.7519 21.2691 21.1925
34.39579471 -3.941833909 0.46 25.0586 23.1043 21.6564 20.8786 20.6182
34.45184704 -3.941289934 0.79 25.5808 24.4233 22.9441 21.487 20.8987
34.19169966 -3.940893567 0.75 25.2562 24.2793 23.081 21.7001 21.3607
34.33047424 -3.939969713 0.86 99.0 25.35 23.3364 22.0651 21.1052
34.12902646 -3.93980275 0.45 24.3935 22.9419 21.7537 21.1857 20.688
34.85280478 -3.940869596 0.76 25.0167 23.6851 22.3875 21.0597 20.3709
34.58809558 -3.939620159 0.62 25.4878 24.072 22.7583 21.7153 21.3312
34.41676662 -3.938226581 0.81 99.0 25.3382 23.5849 22.2704 21.2602
34.37486841 -3.938745562 0.53 25.0845 23.5937 22.3312 21.6209 20.8973
34.35685645 -3.935964467 0.59 26.4203 24.6464 23.1735 22.0461 21.7828
34.82170834 -3.936708735 0.35 23.4518 21.6735 20.4345 19.8612 19.3837
34.35042325 -3.935129009 0.52 26.3379 24.5834 23.3095 22.2131 22.1878
34.8401086 -3.935584972 0.26 24.2775 22.7609 21.6143 21.0605 20.9006
34.85086933 -3.935723661 0.34 24.2389 22.5522 21.2921 20.7246 20.3318
34.86403226 -3.934543587 0.67 26.5225 24.6709 23.2872 22.069 21.565
34.08331321 -3.934190825 0.35 24.8635 23.5148 22.2643 21.6618 21.5252
34.31522581 -3.933662876 0.82 26.8466 25.1469 23.7121 22.4443 21.4708
34.53254345 -3.932733398 0.75 26.2646 25.0119 23.7725 22.4534 21.881
34.10355646 -3.933102108 0.29 23.7925 22.4037 21.2095 20.6562 20.5577
34.76129813 -3.931676794 0.69 99.0 25.4498 23.772 22.4397 21.9888
34.57216719 -3.932199007 0.67 26.2571 24.555 23.0819 21.8805 21.4202
34.64050325 -3.933530216 0.56 23.6822 22.2739 20.8631 19.9815 19.5753
34.64725283 -3.931711354 0.7 25.3919 24.1154 22.7106 21.5015 21.0957
34.65313592 -3.931506379 0.5 26.1069 23.9233 22.5831 21.6155 21.4392
34.2916403 -3.931378546 0.93 25.7673 24.8219 23.4962 22.3338 21.2859
34.74004288 -3.929495083 0.9 25.7922 24.8638 23.4754 22.2215 21.3236
34.19711804 -3.929367038 0.5 25.2965 23.5006 22.0654 21.242 20.879
34.25876738 -3.928381721 0.56 25.5721 24.2626 22.9137 22.1438 21.6319
34.4407673 -3.927437185 0.5 25.3617 23.905 22.7925 21.9987 21.6761
34.96989084 -3.925079086 0.59 26.4174 24.7645 23.4982 22.4643 22.044
34.28334082 -3.925383154 0.76 99.0 25.3801 23.8458 22.4329 21.4114
34.37363645 -3.925717981 0.2 23.4184 21.8605 21.0208 20.4717 20.0108
34.90065485 -3.926552077 0.22 22.5607 21.1296 20.1578 19.6658 19.4134
34.44081794 -3.923172252 0.8 99.0 25.6749 23.65 22.4167 21.7255
34.87391043 -3.923936125 0.65 24.8361 23.272 21.7477 20.5677 20.2348
34.52710348 -3.923148372 0.73 25.0775 23.7978 22.3133 20.9921 20.5877
34.70035312 -3.922341068 1.07 26.3198 25.594 23.8477 22.4534 21.5194
34.51093005 -3.92315468 0.69 24.7621 23.1771 21.5562 20.4123 19.9379
34.13446101 -3.920477748 0.81 25.5377 24.3224 -99.0 21.3811 20.7436
34.53963191 -3.920000433 0.51 25.3312 23.4044 22.0539 21.1205 20.6715
34.26300744 -3.918992672 0.54 25.7717 24.3041 22.9806 22.095 21.7918
34.62988358 -3.918595885 0.75 27.5985 25.4296 23.7872 22.3735 21.6931
34.09821878 -3.917948385 0.76 25.3817 24.3322 22.851 21.666 21.2002
34.46775743 -3.917530049 0.57 25.8675 24.4375 23.3703 22.3959 22.132
34.44721852 -3.916418444 0.58 26.0975 24.2722 22.9384 21.9206 21.4779
34.84978551 -3.915644915 0.61 27.4486 24.5408 22.9151 21.8611 21.2754
34.4282909 -3.914243287 1.21 25.7081 25.2706 23.7157 22.3525 21.4358
34.64874757 -3.91478862 0.63 24.6231 23.4256 22.2426 21.2492 20.923
34.42349099 -3.913940956 0.66 26.9134 24.4452 23.0565 21.6524 21.2314
34.91590382 -3.91348691 0.53 26.014 24.4741 23.0374 22.0195 21.935
34.33403361 -3.9140836 0.44 24.2822 21.9224 20.4363 19.7235 19.3604
34.48926173 -3.912019652 0.91 25.9371 25.0219 23.0571 21.7559 21.1704
34.83118182 -3.911023406 0.3 25.0437 23.2002 22.0454 21.4901 21.0683
34.1454489 -3.909906427 0.65 26.2074 24.2771 22.8689 21.69 21.1807
34.94844598 -3.908154369 0.57 26.3394 23.6002 22.1357 20.9967 20.5484
34.10029151 -3.907429351 0.68 25.9991 24.295 22.7753 21.5026 21.1289
34.17581566 -3.907107423 0.31 24.8212 22.9384 21.7199 21.148 20.8962
34.76234813 -3.90689647 0.26 24.1112 22.3165 21.2296 20.7139 20.4844
34.46834846 -3.90624146 0.62 99.0 24.663 23.2845 22.0156 21.5369
34.19091103 -3.904852321 0.31 23.7484 22.0958 20.8428 20.2689 19.9749
34.48158449 -3.905576494 0.37 23.3571 21.6843 20.2681 19.6423 19.3593
34.50181052 -3.902951845 0.69 99.0 25.2132 23.5913 22.2716 21.7869
34.95826101 -3.902039803 0.69 25.1175 24.0949 22.8134 21.7929 21.3656
34.38523502 -3.902533875 0.73 24.8073 23.619 22.5018 21.2481 20.7643
34.88278834 -3.901666227 1.01 25.1364 24.6176 23.517 22.2178 21.4111
34.85352391 -3.89988181 0.79 25.9931 24.9265 23.5396 22.2209 21.6648
34.66607905 -3.898928955 0.66 25.1995 24.1402 22.9038 21.9758 21.5488
34.70317005 -3.897733764 0.76 99.0 25.3007 23.6868 22.2894 21.4291
34.56153778 -3.895458849 0.8 26.315 24.9818 23.2238 21.8622 21.2976
34.32775889 -3.893867558 0.86 99.0 25.6369 23.6228 22.369 21.384
34.78487596 -3.895031018 0.66 24.9297 23.9654 22.6137 21.7857 21.2685
34.31941259 -3.893410971 0.52 27.8342 24.1915 22.6095 21.8857 21.4064
34.12356595 -3.892238795 0.66 99.0 24.8898 23.3884 22.0366 21.6165
34.56297605 -3.892287271 0.77 27.1708 24.4208 22.569 21.0733 20.5784
34.33683321 -3.891951443 0.71 26.5961 24.3198 22.5071 21.182 20.7944
34.16672359 -3.890224926 0.79 26.2108 24.7447 23.1633 21.882 21.1665
34.17102214 -3.889999582 0.31 25.0457 23.5452 22.4163 21.8629 21.5854
34.97456722 -3.889592961 0.78 26.1374 24.5794 22.7889 21.3492 20.8216
34.58984983 -3.888847242 0.78 25.2054 23.9259 22.516 21.202 20.4824
34.96939248 -3.887949846 0.83 25.344 24.4298 22.8899 21.513 20.9831
34.95660511 -3.887939341 0.8 99.0 25.5142 23.6002 21.9579 21.3568
34.19875808 -3.886886735 0.6 27.3835 25.0134 23.5305 22.3515 21.936
34.84106997 -3.887258971 0.52 25.7652 23.8281 22.3274 21.4787 21.0003
34.4380678 -3.886224417 0.74 26.3083 24.6562 23.1065 21.6733 21.2406
34.16330329 -3.886503108 0.77 25.5147 24.1769 22.6656 21.2913 20.708
34.310203 -3.885597901 0.76 27.4667 25.1351 23.2942 22.0869 21.4198
34.62711445 -3.884659228 0.79 25.8704 24.9878 23.5854 22.3424 21.8667
34.90994513 -3.883463918 0.55 24.9772 23.7456 22.4459 21.6179 21.3158
34.90963745 -3.881383569 0.61 27.2798 24.6172 23.0827 21.9153 21.4152
34.61569611 -3.881086793 0.8 26.7295 25.1762 23.2056 21.9353 21.2469
34.26579492 -3.881860615 0.48 25.9007 23.5244 22.021 21.1278 20.6335
34.78367664 -3.880907789 0.73 26.1143 24.4052 22.7701 21.5388 20.9774
34.77709395 -3.88018795 0.54 26.7762 24.6057 23.1692 22.1263 21.8685
34.92036536 -3.878452701 0.71 26.2077 24.6022 23.333 21.9853 21.4798
34.85545429 -3.878726988 0.31 24.5232 22.8352 21.6733 21.0306 20.7648
34.77894139 -3.878182228 0.63 24.8902 23.7569 22.3296 21.3992 21.0131
34.21473499 -3.876300874 0.83 26.3075 25.122 23.4198 22.0069 21.3711
34.88022602 -3.87620948 0.67 24.7548 23.7839 22.459 21.5014 21.1173
34.28927721 -3.875926928 0.82 25.4195 24.4691 23.1234 21.9425 21.2897
34.76637551 -3.874517694 0.34 24.5838 23.2987 22.1191 21.5662 21.4036
34.9707621 -3.87303877 0.74 26.3254 24.8249 23.4676 22.0139 21.4728
34.97005304 -3.872056484 0.76 26.5625 24.8469 23.0452 21.6308 21.0814
34.75730956 -3.870780102 0.52 27.3295 24.7672 23.3157 22.2736 21.9407
34.31260558 -3.871087444 0.65 27.1691 25.08 23.4377 22.2678 21.8412
34.66359845 -3.872319427 0.76 26.8728 24.7161 22.9971 21.5457 20.8604
34.91105512 -3.870617259 0.73 26.3343 24.5716 22.9299 21.5826 21.1151
34.31480861 -3.869963288 0.75 25.35 24.4129 23.3079 22.1552 21.7326
34.18550455 -3.870519887 0.66 24.8265 23.444 22.056 20.9293 20.5132
34.42006973 -3.868331877 0.43 23.8012 22.5845 21.3204 20.7172 20.4788
34.43538285 -3.867930022 0.57 24.5206 23.3859 21.9756 21.2654 20.6878
34.8405471 -3.866978938 0.58 25.0065 23.6689 22.4135 21.4507 21.1488
34.67143233 -3.865092579 0.57 27.5346 24.1219 22.4872 21.4871 21.0879
34.51532422 -3.864779262 0.79 99.0 25.1743 23.2032 21.7314 21.1953
34.65682951 -3.864527346 0.59 99.0 24.8949 23.4001 22.3281 21.7303
34.55104233 -3.860923608 0.25 24.4854 23.2013 22.1766 21.6519 21.6687
34.89818745 -3.862031193 0.36 23.6035 22.0965 20.785 20.2116 19.9039
34.28506814 -3.85859731 0.8 26.2207 24.9868 23.421 22.1936 21.5092
34.26330844 -3.859214323 0.77 26.5754 25.0567 23.5829 22.2593 21.539
34.46954047 -3.858426233 0.51 25.6094 24.3236 23.0021 22.3479 21.8877
34.69901974 -3.858014585 0.76 26.4262 25.0498 24.0109 22.4916 21.8024
34.68049915 -3.856864037 0.17 23.9442 22.4876 21.7159 21.2546 20.9812
34.71980765 -3.856278332 0.88 26.3971 25.3547 23.6486 22.3401 21.6132
34.15647122 -3.857023253 0.62 26.4533 23.7365 22.185 20.9941 20.5226
34.63636261 -3.856550815 0.85 24.6654 23.9688 22.4897 21.3589 20.7844
34.51071866 -3.855356631 0.64 26.3562 24.8996 23.6367 22.3577 22.1694
34.25434411 -3.855351099 0.34 25.2961 23.6089 22.3243 21.6976 21.4351
34.8769731 -3.855190928 0.63 26.3396 24.2532 22.8017 21.6911 21.1464
34.5031758 -3.854378376 0.73 25.2082 23.9159 22.5696 21.2686 20.8151
34.14287156 -3.852589088 0.73 26.8259 25.2729 23.86 22.492 21.9792
34.39430894 -3.853208936 0.25 24.3427 22.8867 21.8398 21.3476 21.0714
34.38103422 -3.85242104 0.64 25.5 24.2379 22.7302 21.6638 21.3569
34.96253216 -3.852808167 0.36 24.4279 22.4398 21.0473 20.3895 20.0928
34.3898278 -3.850737254 0.53 25.9109 24.2605 23.166 22.2351 21.9139
34.85624523 -3.848439634 0.7 27.2047 24.3126 22.7579 21.3583 20.8126
34.97159184 -3.846520194 0.33 25.3106 23.4723 22.1525 21.5248 21.1937
34.38715936 -3.846366731 0.69 25.6799 24.3027 22.9413 21.7124 21.3172
34.44138966 -3.843474762 0.78 26.3659 25.0506 23.3768 22.0695 21.5585
34.74503463 -3.844304518 0.19 23.1378 21.6808 20.8083 20.3625 20.0323
34.67495344 -3.843154603 0.62 24.6735 23.3392 21.8832 20.8404 20.5301
34.73271124 -3.84167321 0.73 26.0205 24.6882 23.399 22.1789 21.5985
34.66341878 -3.84099361 0.58 25.9573 24.5512 23.1862 22.2168 21.9053
34.73077746 -3.839820703 0.78 25.081 24.261 22.9279 21.9483 21.4103
34.39288521 -3.839150869 0.3 24.7343 23.4244 22.4405 21.9627 21.6501
34.22745489 -3.839132024 0.62 27.083 24.9841 23.4998 22.3704 21.9412
34.41879782 -3.837163659 0.29 24.5131 23.1547 22.2094 21.7433 21.324
34.90736174 -3.835066332 0.93 26.5825 25.5371 23.6878 22.4833 21.557
34.62440567 -3.833387337 0.83 26.1185 25.1759 23.6821 22.4688 21.8455
34.16449868 -3.832807929 0.99 25.0768 24.7404 23.5603 22.3881 21.7142
34.38304516 -3.832759686 0.48 26.5705 24.2571 22.649 21.7849 21.3849
34.66534268 -3.833300915 0.89 24.5992 23.9878 22.8308 21.294 20.8695
34.89734299 -3.831081864 0.86 26.0498 25.0979 23.6846 22.3691 21.6762
34.6670977 -3.830366905 0.18 23.0171 21.5284 20.6557 20.1763 19.8977
34.49772838 -3.829346742 0.89 99.0 25.6197 23.5293 22.2763 21.1874
34.19064689 -3.826758267 0.55 99.0 24.7124 23.1272 22.0772 21.7885
34.26664891 -3.827276105 0.75 24.6148 23.477 22.0212 20.7793 20.3088
34.85523777 -3.825475875 0.6 27.9029 24.8893 23.3501 22.1868 21.76
34.54393024 -3.826193645 0.69 25.3295 23.7926 22.3375 21.0225 20.6473
34.49516132 -3.825060447 0.74 25.9056 24.9491 23.7342 22.4359 22.1189
34.55140858 -3.824823029 0.92 24.4508 23.7643 22.7557 21.5545 20.7822
34.3349228 -3.825152239 0.77 24.602 23.6352 22.3533 21.1675 20.6559
34.54815914 -3.822483121 0.86 99.0 25.7995 23.782 22.2434 21.482
34.48971167 -3.82258979 0.77 26.0571 24.8301 23.3635 22.0558 21.493
34.55339135 -3.823144509 0.55 24.7187 23.4694 21.9821 21.1883 20.8076
34.35923582 -3.822669619 0.18 24.8973 23.4151 22.5112 22.0706 22.0051
34.77766402 -3.82264213 0.73 26.3527 25.056 23.5789 22.3359 21.891
34.24773895 -3.820070292 0.74 99.0 25.3788 23.7875 22.4725 21.63
34.35789381 -3.817423548 0.27 24.8853 23.5506 22.5705 22.1132 21.8415
34.48569377 -3.816157606 0.87 25.8964 24.9317 23.386 22.1323 21.3182
34.7092028 -3.8144756 0.72 99.0 25.162 23.5367 22.1975 21.5691
34.84164101 -3.814902923 0.81 24.1235 23.3119 22.2145 21.0001 20.4852
34.52733601 -3.814331414 0.86 26.2539 25.0142 23.1916 21.8795 21.1127
34.17920402 -3.813721883 0.56 25.7893 24.4743 23.1558 22.2618 21.9581
34.66269282 -3.809299985 0.9 26.429 25.5846 23.7013 22.3093 21.7655
34.59173542 -3.809031849 0.53 25.5332 24.4542 23.0217 22.3788 22.0259
34.60339144 -3.810739146 0.69 24.0372 23.1201 21.8036 20.7779 20.3924
34.68986726 -3.808667973 0.65 25.3655 24.362 22.8847 21.9718 21.599
34.35938285 -3.807843118 0.63 25.6851 23.858 22.5152 21.2841 20.9106
34.77970463 -3.805820393 0.68 25.7947 24.7127 23.5058 22.4756 22.0672
34.57814316 -3.80580785 0.96 99.0 26.0346 23.6537 22.3994 21.391
34.63896665 -3.806052888 0.52 27.7993 24.3656 23.0196 22.0383 21.6462
34.16734743 -3.804833983 0.76 25.977 24.8247 23.9293 22.4931 22.0617
34.28487476 -3.805364337 0.75 24.4598 23.4413 22.1223 20.8669 20.4455
34.35119698 -3.803833996 0.85 26.0545 24.8283 23.2732 22.0337 21.2192
34.87548166 -3.80346975 0.33 25.3879 23.9115 22.6665 22.127 21.8965
34.85077781 -3.800112514 0.86 25.8437 24.8672 23.5021 22.1381 21.4379
34.18897754 -3.799959252 0.77 99.0 25.703 24.1185 22.4985 21.6117
34.85416452 -3.800177279 0.86 26.5158 25.2686 23.4173 22.1386 21.3815
34.4719486 -3.800046234 0.52 99.0 24.4599 23.0925 22.1824 21.6091
34.17510534 -3.799997999 0.76 99.0 24.4818 22.7645 21.2046 20.5758
34.20538469 -3.798759225 0.52 26.5341 23.6776 22.294 21.2466 20.9492
34.41433595 -3.797723842 0.31 24.6734 23.11 21.9735 21.3898 21.0812
34.7533085 -3.796782792 0.73 25.9638 24.7534 23.5985 22.4816 21.8883
34.81024819 -3.79553059 0.72 25.5863 24.4001 23.2267 21.9914 21.5716
34.22759299 -3.793443898 0.65 25.8392 24.8516 23.4323 22.4573 22.1567
34.43674046 -3.793552572 0.77 25.3478 24.2597 22.7616 21.4165 20.9956
34.41331064 -3.793130663 0.3 23.9112 22.2204 20.945 20.3517 20.1564
34.89870788 -3.790938597 0.75 99.0 25.4855 23.8191 22.2061 21.7186
34.3025761 -3.790145149 0.77 25.708 24.6422 23.4409 22.1593 21.6171
34.28932497 -3.790133989 0.74 25.1045 23.9809 22.841 21.7244 21.1433
34.61709779 -3.789754938 0.58 25.7404 24.2253 22.8616 21.9358 21.4365
34.88036836 -3.789666726 0.72 25.8721 24.6648 23.5598 22.4346 21.9219
34.31790789 -3.786976594 0.58 25.3694 23.7962 22.3372 21.4069 20.9232
34.0982416 -3.787863899 0.55 24.1326 22.7807 21.4072 20.5074 20.2123
34.42213666 -3.786540225 0.87 99.0 25.7709 23.6803 22.332 21.4602
