# ra  dec  z  mag_u  mag_g  mag_r  mag_i  mag_z
70.8302867341401  0.514366438976994  0.31075  22.40718  20.4004  18.81403  18.27582  17.86553
71.1015940070743  0.547417585036618  0.377312  24.14454  20.93103  19.19656  18.5413  18.1514
71.1979828888448  0.497354508478629  0.278376  23.07082  20.47835  19.00104  18.4959  18.09538
71.3939816932608  0.596507926584492  0.423693  22.2482  20.88953  19.19229  18.4744  18.04346
71.3862982443853  0.599351380674476  0.448321  22.71522  20.47189  18.73205  17.92963  17.55586
71.4008070288897  0.596078760047067  0.345256  23.0153  21.03677  19.3675  18.78605  18.3933
71.4338861682252  0.530965178110203  0.356567  23.09399  21.08243  19.31939  18.89  18.45863
71.6534339678071  0.468704872685355  0.351756  23.73801  20.77493  18.90231  18.3535  17.94686
71.8669549866609  0.60755638311954  0.340202  23.57085  20.52893  18.80771  18.25717  17.88748
72.0843907126487  0.594340462100115  0.32499  22.43527  20.29198  18.62873  18.04865  17.75611
72.2080703742669  0.54742133083464  0.333629  22.4104  20.89726  19.28026  18.69121  18.42233
72.5594505370982  0.464853669549117  0.32221  22.33654  20.8047  19.18208  18.65283  18.36106
72.5325938067697  0.540213938027583  0.375845  21.98372  20.57093  18.79858  18.17089  17.73079
72.6979392328809  0.574360899771953  0.310888  25.40122  20.44246  18.89492  18.32113  18.00492
72.7871750010387  0.429282636514132  0.49003  23.89173  20.89914  19.0752  18.16983  17.66667
73.1025084579757  0.523637839778753  0.406502  22.09816  20.48819  18.60876  17.90786  17.56464
73.1124843233583  0.481476319918551  0.310962  21.89762  20.25615  18.66841  18.09758  17.76985
73.1561822218524  0.606141271585097  0.478513  22.49383  20.31434  18.65571  17.77293  17.34946
73.1669684157677  0.431208711524764  0.362352  21.45689  20.41444  18.66753  18.04433  17.69412
73.1677151038223  0.521928898383256  0.42209  22.0169  20.6074  18.8651  18.12574  17.79506
73.2938411930543  0.498708242632348  0.345571  22.93142  20.18713  18.46289  17.81431  17.56285
73.1803238970701  0.53310059631984  0.424258  21.72712  19.95036  18.1932  17.45651  17.04663
73.266715515279  0.507432414342406  0.336603  22.86086  20.65673  18.99515  18.41263  18.10108
73.2658109114676  0.505144138862423  0.3629  24.56276  21.22119  19.46154  18.89759  18.47614
73.2012101282215  0.504506511547367  0.398751  22.64312  21.28028  19.52934  18.84509  18.48895
73.2495020838243  0.495138413481233  0.353694  24.36896  20.71601  19.0885  18.44034  18.12582
73.2650998225494  0.500240646220625  0.342861  23.98606  21.15316  19.46307  18.87597  18.5706
73.3051522905056  0.60163355915434  0.355278  22.44256  21.01834  19.30095  18.70137  18.45337
73.3068074901082  0.48557170527886  0.364093  22.87019  20.85933  18.96905  18.3672  17.96756
73.4602828264992  0.476169789203647  0.318528  22.97089  20.85147  19.30574  18.72254  18.42666
73.4932467418025  0.507446262778071  0.30827  22.75245  20.7578  19.22221  18.64027  18.31789
73.9274781982863  0.51417695767512  0.294573  23.42281  20.59224  19.08977  18.50953  18.16609
74.3072214216903  0.437494422929693  0.427464  22.76538  21.06681  19.31032  18.55961  18.17534
74.3415988381238  0.454438377034563  0.45086  22.55201  21.21507  19.40735  18.61798  18.22058
74.4382536161129  0.627721296188719  0.33191  21.7892  20.36814  18.72057  18.14507  17.79631
74.7241724467461  0.57367655476219  0.365956  23.75533  20.64548  18.89892  18.26431  17.90528
75.1979877462452  0.459873820868651  0.349175  22.80621  20.68151  19.05036  18.42887  18.07988
75.4321104853478  0.536132372747443  0.418712  25.1721  21.14566  19.41219  18.69782  18.29591
75.6554402434037  0.467744888072974  0.407368  26.07215  20.64195  18.95536  18.25059  17.8863
76.0144130290821  0.623682027693605  0.319041  21.98012  20.06591  18.42967  17.84321  17.52408
75.9272440247607  0.466669101872336  0.28479  21.40871  19.72248  18.19312  17.62393  17.26936
75.942177267239  0.596681427711501  0.315402  21.29082  19.58644  17.9429  17.40997  16.9396
75.9715308723779  0.525661606402959  0.312404  21.98484  20.37841  18.83599  18.23178  17.88605
75.9749385962172  0.543307951209838  0.335863  22.02011  20.72941  19.0845  18.51921  18.24713
76.2415526369472  0.571851559878386  0.456819  21.86394  21.27423  19.56999  18.77696  18.39814
76.4062476574455  0.536163409623185  0.41492  22.78245  21.19314  19.2976  18.59542  18.11352
76.4494381704533  0.548061084740937  0.301156  23.00512  20.62111  19.09965  18.54525  18.25255
76.86819918458  0.468598384736285  0.384951  22.74178  21.4181  19.44183  18.82187  18.3509
76.8091849095918  0.429115534153279  0.440776  23.23322  21.2522  19.41491  18.65654  18.2021
77.3527875332827  0.441926537569607  0.362736  22.93068  20.79897  19.0197  18.40607  18.03875
77.2332842003628  0.521573506815295  0.307354  22.33793  20.3481  18.8264  18.20197  17.96086
77.2882580222346  0.613659460273576  0.335874  22.00314  20.41742  18.76309  18.16405  17.82367
78.6234569040425  0.500253268878595  0.3089  23.5648  21.02969  19.4301  18.93495  18.59442
78.7960279196988  0.595071596385235  0.205293  20.78828  18.75018  17.28688  16.9598  16.46334
78.7334018584562  0.625506113235914  0.28726  22.92313  20.11858  18.58086  18.01237  17.65467
88.1151738569467  0.432992246016076  0.348219  19.78989  21.04624  18.76274  18.16858  18.03953
88.1044914582791  0.47917222843135  0.116488  19.24582  18.51144  17.11243  16.72482  16.47588
66.9316997257343  0.956792071948822  0.377042  22.59048  21.01241  19.28298  18.65124  18.20797
67.145141655647  0.902080602836831  0.316193  23.57016  20.65013  19.04412  18.4746  18.21153
67.1583764426072  0.944779949365677  0.370007  23.1999  21.25601  19.46839  18.86549  18.41894
67.2987533851375  1.00743759427207  0.320857  22.80073  20.14429  18.49742  17.94234  17.51652
67.2188059592601  0.919186816081461  0.317846  24.90064  20.33331  18.71942  18.15376  17.72407
67.2216907116069  0.95751559532861  0.319449  22.05464  20.42181  18.76062  18.27967  17.8229
67.337276276089  0.98059539649157  0.477798  22.46073  20.97057  19.19736  18.33073  17.89287
67.6238565281963  0.865941401517384  0.28095  25.085  20.77261  19.29709  18.8001  18.49335
67.6708917273847  0.992306392839508  0.329095  22.0771  20.15928  18.5082  17.91504  17.53025
67.7313311770324  0.981002703749964  0.438288  25.88588  20.91916  19.03677  18.26575  17.87296
68.0766531691254  0.858941983130624  0.290701  22.45098  20.13922  18.61038  18.02842  17.68398
68.040836577648  0.920504057906272  0.39488  23.59528  21.07517  19.34407  18.67056  18.26413
68.1113522911461  1.02987101347212  0.307632  22.27161  20.54041  18.95998  18.41438  18.15863
68.2662467429031  0.982597324047935  0.335853  25.07834  21.08485  19.4013  18.87139  18.40962
68.2896895328103  0.982051839465547  0.271545  22.1076  19.79193  18.2869  17.76954  17.42327
68.3276901712045  0.865307916656562  0.34145  23.09161  20.8161  19.14617  18.5951  18.16291
68.491874589008  0.919133072331646  0.314982  24.62276  20.46602  18.91318  18.30748  17.92637
68.4938259414291  0.947034513944957  0.279631  24.18389  19.58705  18.07043  17.50914  17.1871
68.5788000878032  0.993826220875211  0.364514  23.53207  20.95887  19.25808  18.61066  18.29157
68.7445569858494  0.875140213456445  0.309585  22.31168  19.42209  17.75424  17.17533  16.85398
68.8102967374738  0.875399553161358  0.273811  22.62617  20.10032  18.61253  18.10083  17.76558
68.728250669985  0.876011256630401  0.352767  21.71451  20.6521  18.97663  18.38373  18.00692
68.7443552811122  0.920084629109039  0.274321  22.55767  20.3878  18.88883  18.37594  18.06718
68.8015377752403  0.92395742934622  0.345363  21.84461  20.20805  18.5298  17.92293  17.48102
68.8172312226113  0.892204222406646  0.327571  22.84806  20.47108  18.78578  18.26572  17.91397
68.821919697872  0.863390045694974  0.297884  25.92448  20.47921  18.96332  18.41234  18.09587
68.8651843336397  0.866144708665708  0.31267  22.47501  20.74891  19.17438  18.65206  18.23925
69.1764646084862  1.04283539563971  0.37026  24.247  21.37943  18.9706  18.28967  17.85504
69.2317722521059  0.850737490577112  0.332263  23.032  20.81549  19.1718  18.59587  18.23236
69.4768443918121  1.03705817619057  0.28793  24.65143  20.78082  19.29165  18.76898  18.38222
69.4952488764405  0.858796570190629  0.340499  22.08692  20.61219  18.93932  18.37579  17.93982
69.5136443829128  0.920345864997779  0.372822  25.09581  21.13618  19.48897  18.85811  18.38431
69.591571416662  0.893332962381709  0.259511  23.57024  19.781  18.27777  17.7724  17.45598
69.6421762766444  1.03521361673376  0.285728  21.73116  19.88644  18.35529  17.80112  17.47362
69.801396311028  0.907951714615773  0.352581  22.3161  20.43188  18.57654  17.99221  17.63174
69.8253090631287  1.01728436643628  0.361195  22.21934  20.70931  18.97838  18.35356  17.98851
69.906080402536  0.957487824452236  0.381308  24.30546  21.40899  19.55737  18.95487  18.47844
70.0125318650083  0.975034692365535  0.288613  21.74007  19.57401  18.00421  17.45032  17.13454
70.0288132064117  0.883945189717664  0.465229  22.21653  21.19984  19.37441  18.55221  18.20626
70.0640495639351  0.941601297960593  0.380533  23.38455  21.2107  19.40107  18.85413  18.36865
70.3364956908971  0.939941338753608  0.29  21.2583  19.33295  17.7477  17.18636  16.84803
70.6265355910184  0.974239246879266  0.323261  23.2924  20.0916  18.45794  17.85458  17.44347
70.8117663582494  0.962014252450743  0.332357  22.48273  21.00161  19.37464  18.81199  18.47336
70.8289507537194  0.890174279747574  0.301255  23.71179  20.65833  19.1394  18.6567  18.34617
71.0007733998721  0.898668074808498  0.34125  22.33874  20.5676  18.81217  18.24845  17.88981
71.0038183351795  0.89566939008618  0.357216  23.51304  21.12147  19.38431  18.78661  18.44389
71.3308174711283  0.8747380242751  0.278363  21.55521  19.98279  18.48831  17.94304  17.62436
71.311489882218  0.893688904208908  0.357343  22.83468  20.89624  19.19708  18.65592  18.17595
71.3155424089516  0.975279765834324  0.388826  22.41637  20.80212  18.96725  18.29452  17.91833
71.4209001569403  0.900488998510999  0.299031  22.0909  20.08319  18.50149  17.95458  17.56937
71.4528315484375  0.854794816456119  0.313956  22.253  20.62842  19.04844  18.51489  18.21223
71.5108131937975  0.867126043513208  0.305672  23.93135  20.46881  18.94298  18.36816  18.03742
71.7467129833643  0.948849839272384  0.328265  25.23895  20.70385  19.09276  18.51749  18.11923
72.2242973450387  0.911049433636934  0.291249  25.40145  20.49266  18.99188  18.4856  18.15109
72.3216825200506  0.933354491036728  0.294085  21.20744  20.15388  18.65102  18.11568  17.82427
72.3222879195674  0.947678402490222  0.391911  23.54327  20.94664  19.10733  18.44258  18.05177
72.3313447400102  1.00038055953118  0.352152  25.95582  20.7641  19.05408  18.59685  18.14952
72.3611841833097  0.878180200822464  0.327195  24.06731  20.49128  18.82168  18.27154  17.90364
72.4281255814735  0.925810029876118  0.318809  24.06911  20.54448  18.90248  18.34773  17.96446
72.8033155735445  0.900344054415862  0.466539  22.09181  21.35822  19.43261  18.60906  18.21779
73.0113204891722  1.00175226959352  0.268205  22.62255  19.84814  18.37104  17.86851  17.57752
73.3597361823814  0.975970671704905  0.279604  21.84933  19.57669  18.0447  17.48471  17.16012
73.5303748316131  1.00868631928533  0.361041  23.46076  20.97166  19.13114  18.5355  18.15504
73.537032161648  1.00010015387721  0.357646  24.84778  20.43499  18.51677  17.9057  17.57336
73.5636144809872  0.999664684117894  0.443471  21.57226  21.10799  19.26642  18.49816  18.04846
73.8709114265558  0.889385113938922  0.34563  24.74326  20.42877  18.70083  18.09294  17.75649
74.1175939116065  1.00188100431636  0.295303  24.70149  20.37359  18.83146  18.28928  17.94545
74.1690968726345  0.974398580663533  0.301584  25.43298  19.94698  18.37907  17.78018  17.39053
74.4295099475885  0.90327832871636  0.446113  21.89096  19.99293  18.26033  17.47718  17.07938
74.6438593832964  1.02221268620821  0.582905  24.79534  21.14601  19.32675  18.21867  17.58549
74.6187706612562  0.977484021537463  0.284635  24.75694  20.37802  18.83804  18.28598  17.90227
74.5229569719741  0.957511396475337  0.360466  22.54724  21.06206  19.24308  18.68573  18.23516
74.5407781039507  0.908331825247229  0.398036  22.33794  21.22951  19.3649  18.72658  18.19574
75.5059389794925  1.01781736564765  0.308859  25.20974  20.89378  19.30454  18.74726  18.4732
75.5900760553948  1.01810928543977  0.349097  21.54908  20.68032  18.97044  18.381  18.08253
75.7860905705855  0.885987688231001  0.282326  21.52758  19.71138  18.20987  17.62543  17.38697
75.7639579197605  0.869891409700348  0.345679  25.10709  21.01207  19.25579  18.67296  18.31041
75.8664919728716  0.902644691530966  0.340548  22.60231  20.77561  19.0244  18.45274  18.19374
75.9702913297208  0.883795453511042  0.311849  21.24683  19.94286  18.30572  17.75655  17.43219
75.9882809323545  0.863914822484152  0.337428  22.82538  20.76027  19.03646  18.47682  18.14641
76.0177984285749  0.912967195965092  0.376402  22.5213  21.05686  19.26398  18.6553  18.1794
76.794352494687  0.960927048916105  0.317924  22.97407  20.34692  18.81701  18.18046  17.86654
76.8544701614685  0.914998031792081  0.338952  24.90105  20.62286  18.96571  18.3747  17.9913
77.1039476944129  0.985776513670964  0.362754  24.44184  20.93227  19.14587  18.5376  18.15704
77.1579526315059  1.01719485536295  0.309755  23.40745  20.16537  18.55369  17.97383  17.65788
77.254755690628  0.894595843123806  0.32758  25.52024  20.93476  19.37216  18.78935  18.44707
77.3220109664086  0.857863132940085  0.314514  24.36824  20.39029  18.77446  18.18422  17.87371
77.3580723179816  0.936763592090795  0.316703  22.44752  20.70106  19.07459  18.53741  18.28853
77.4802298388911  1.04738920489455  0.376255  25.90167  20.88901  19.19777  18.56349  18.16281
77.3981546214601  0.986072314403435  0.30853  22.40655  20.05803  18.47326  17.95022  17.66999
77.423660216348  0.945249725570512  0.354922  25.04611  20.81046  18.82543  18.27733  17.87258
77.3961753478544  0.856396987389322  0.446486  25.27966  21.29561  19.56608  18.77784  18.42338
77.4245356153171  0.869685268604865  0.382658  25.4303  20.82087  19.05054  18.37456  18.07508
77.453287235778  0.922409569402219  0.416229  22.81311  20.96626  19.24649  18.54198  18.07123
77.5124563484586  0.908280609662987  0.280936  22.33001  20.34169  18.85012  18.32844  17.98139
77.5939129361859  1.0001344792665  0.347283  25.4039  21.01611  19.37469  18.81642  18.35356
77.5464679424352  0.866568330076463  0.348622  22.91611  20.87395  19.2272  18.5938  18.24928
77.722552839028  0.887133342828898  0.332536  22.97871  19.86214  18.10613  17.53836  17.21
77.7163219674696  0.917513797727934  0.333193  25.41804  20.66068  19.00838  18.43914  18.05679
78.1483282698078  1.03032499741363  0.284125  22.13516  19.94634  18.42714  17.91714  17.61853
78.1418378359829  0.980168495311329  0.32778  25.01688  20.51961  18.91614  18.30038  17.95676
78.143150801245  0.874386137449912  0.369616  24.37108  21.30657  19.49494  18.91211  18.47243
78.3188286724014  0.995051152565028  0.289812  22.62839  20.55931  19.04714  18.56606  18.17459
78.2799998154453  1.03237253402764  0.284636  24.65142  20.54136  19.04333  18.5154  18.20116
78.2919714658217  0.962265448059072  0.356959  22.78761  21.05469  19.3498  18.78185  18.32753
78.4748277685151  1.00194212953081  0.316629  23.13044  20.66995  19.07226  18.51924  18.27719
78.4729187245349  0.999761098418865  0.322505  23.36728  20.93411  19.34098  18.79029  18.48938
78.5117870552996  0.893007929666655  0.313392  24.79374  20.36099  18.7268  18.19497  17.78475
78.6428096108165  0.946044694920791  0.357007  23.83352  20.93319  19.06564  18.50603  18.16831
78.5885753466474  0.874399019071284  0.309938  21.41174  20.1569  18.60805  18.01945  17.72067
